sa1,pop
5112245,379
5112246,573
5112247,341
5112248,438
5112301,249
5112302,289
5112303,490
5112304,385
5112305,298
5112306,356
5112307,484
5112308,677
5112309,459
5112310,897
5112311,539
5112312,407
5112313,275
5112314,442
5112315,428
5112316,454
5112317,347
5112318,659
5112319,320
5112320,484
5112321,289
5112322,383
5112323,402
5112324,264
5112325,695
5112326,505
5112327,425
5112328,501
5112329,343
5112330,345
5112331,0
5112332,520
5112401,376
5112402,386
5112403,422
5112404,465
5112405,462
5112406,562
5112407,307
5112408,359
5112409,877
5112410,460
5112411,598
5112412,478
5112413,363
5112414,305
5112415,555
5112416,622
5112417,533
5112418,583
5112419,562
5112420,862
5112421,324
5112422,417
5112423,548
5112424,295
5112425,772
5112426,670
5112427,491
5112428,686
5112429,284
5112430,556
5112431,392
5112432,573
5112433,347
5112434,610
5112435,476
5112436,429
5112437,622
5112438,660
5112439,261
5112501,368
5112502,376
5112503,806
5112504,484
5112505,328
5112506,590
5112507,519
5112508,487
5112509,326
5112510,241
5112511,431
5112512,388
5112513,370
5112514,362
5112515,426
5112516,184
5112517,514
5112518,260
5112519,599
5112520,420
5112521,267
5112522,555
5112523,555
5112524,300
5112601,0
5112701,336
5112702,442
5112703,892
5112704,460
5112705,784
5112706,556
5112707,558
5112708,424
5112709,733
5112710,707
5112711,780
5112712,779
5112713,830
5112714,518
5112715,527
5112716,415
5112717,826
5112718,653
5112719,409
5112720,526
5112721,553
5112722,291
5112723,308
5112724,583
5112725,529
5112726,538
5112801,190
5112802,325
5112803,319
5112804,318
5112805,326
5112806,293
5112807,261
5112808,0
5112809,595
5112810,326
5112811,277
5112812,385
5112813,554
5112814,414
5112815,386
5112816,322
5112817,721
5112818,522
5112819,572
5112820,358
5112821,218
5112822,373
5112823,367
5112824,378
5112825,561
5112826,449
5112827,353
5112828,251
5112829,333
5112830,545
5112831,565
5112832,517
5112833,293
5112834,402
5112835,477
5112901,483
5112902,299
5112903,379
5112904,365
5112905,283
5112906,600
5112907,293
5112908,364
5112909,453
5112910,176
5112911,436
5112912,499
5112913,608
5112914,373
5112915,357
5112916,281
5112917,586
5112918,306
5112919,218
5112920,495
5112921,448
5112922,404
5112923,576
5112924,450
5112925,507
5112926,628
5112927,597
5112928,328
5112929,304
5112930,240
5112931,222
5112932,448
5112933,143
5113001,17
5113101,401
5113102,483
5113103,323
5113104,319
5113105,481
5113106,341
5113107,323
5113108,488
5113109,474
5113110,535
5113111,325
5113112,485
5113113,443
5113114,459
5113115,405
5113116,356
5113117,382
5113118,515
5113119,425
5113120,566
5113121,241
5113122,292
5113123,488
5113124,315
5113125,534
5113126,432
5113127,432
5113128,416
5113129,582
5113130,497
5113131,611
5113132,610
5113133,558
5113134,495
5113135,333
5113136,434
5113137,612
5113138,540
5113139,418
5113201,441
5113202,388
5113203,407
5113204,518
5113205,518
5113206,571
5113207,194
5113208,229
5113209,0
5113210,259
5113211,532
5113212,302
5113213,415
5113214,390
5113215,303
5113216,327
5113217,598
5113218,526
5113219,458
5113220,313
5113221,398
5113222,449
5113223,374
5113224,578
5113225,406
5113226,587
5113227,312
5113228,321
5113229,376
5113230,727
5113231,357
5113232,487
5113233,660
5113234,510
5113235,335
5113236,572
5113237,301
5113238,476
5113239,395
5113240,511
5113241,191
5113242,346
5113243,241
5113301,384
5113302,690
5113303,358
5113304,1029
5113305,624
5113306,322
5113307,426
5113308,1179
5113309,359
5113310,541
5113311,372
5113312,451
5113313,527
5113314,1143
5113315,859
5113316,584
5113317,487
5113318,695
5113319,814
5113320,882
5113321,965
5113322,535
5113323,434
5113324,527
5113325,360
5113326,318
5113327,358
5113328,561
5113329,317
5113330,779
5113331,624
5113332,298
5113333,940
5113334,0
5113335,772
5113401,233
5113402,344
5113403,511
5113404,282
5113405,342
5113406,399
5113407,256
5113408,480
5113409,337
5113410,346
5113411,522
5113412,414
5113413,409
5113414,686
5113415,4
5113416,659
5113417,346
5113418,415
5113419,229
5113420,474
5113421,559
5113422,397
5113423,120
5113424,536
5113425,438
5113426,442
5113427,463
5113428,349
5113429,338
5113430,355
5113431,262
5113432,405
5113433,657
5113434,414
5113435,279
5113436,611
5113437,313
5113438,613
5113439,509
5113440,432
5113441,674
5113442,567
5113443,481
5113444,427
5113445,449
5113446,396
5113501,499
5113502,429
5113503,250
5113504,707
5113505,685
5113506,905
5113507,521
5113508,496
5113509,519
5113510,423
5113511,519
5113512,681
5113513,634
5113514,659
5113515,700
5113516,832
5113517,365
5113518,461
5113519,334
5113520,228
5113521,393
5113522,792
5113523,594
5113524,351
5113525,128
5113526,1424
5113601,249
5113602,362
5113603,281
5113604,394
5113605,183
5113606,575
5113607,264
5113608,466
5113609,417
5113610,289
5113611,416
5113612,357
5113613,520
5113614,620
5113615,625
5113616,486
5113617,362
5113618,533
5113619,363
5113620,472
5113621,584
5113622,140
5113623,234
5113624,336
5113625,539
5113626,285
5113627,287
5113628,408
5113629,735
5113701,285
5113702,414
5113703,369
5113704,479
5113705,450
5113706,461
5113707,291
5113708,569
5113709,607
5113710,294
5113711,392
5113712,416
5113713,414
5113714,306
5113715,376
5113716,377
5113717,412
5113718,464
5113719,572
5113720,258
5113721,485
5113722,252
5113723,459
5113724,553
5113725,379
5113726,479
5113727,324
5113728,435
5113729,379
5113730,395
5113731,504
5113732,414
5113733,252
5113734,399
5113735,368
5113736,773
5113737,378
5113738,351
5113739,514
5113740,370
5113741,316
5113742,371
5113743,348
5113744,351
5113745,308
5113746,211
5113747,358
5113748,535
5113749,448
5113750,333
5113751,444
5113752,238
5113753,290
5113754,299
5113755,520
5113756,195
5113757,370
5113758,378
5113759,0
5113801,190
5113802,914
5113803,497
5113804,556
5113805,950
5113806,0
5113807,396
5113808,383
5113809,243
5113810,359
5113811,329
5113812,250
5113813,494
5113814,566
5113815,420
5113816,206
5113817,0
5113818,350
5113819,453
5113820,409
5113821,417
5113822,542
5113823,393
5113824,299
5113825,477
5113826,521
5113827,305
5113828,362
5113829,765
5113830,821
5113831,350
5113832,465
5113833,542
5113834,418
5113835,340
5113836,416
5113837,518
5113838,0
5113839,0
5113901,275
5113902,545
5113903,530
5113904,515
5113905,711
5113906,819
5113907,331
5113908,402
5113909,416
5113910,256
5113911,600
5113912,891
5113913,370
5113914,371
5113915,448
5113916,255
5113917,289
5113918,581
5113919,457
5113920,468
5113921,478
5113922,498
5113923,561
5113924,378
5113925,330
5114001,505
5114002,411
5114003,392
5114004,339
5114005,420
5114006,459
5114007,347
5114008,358
5114009,558
5114010,359
5114011,244
5114012,456
5114013,524
5114014,331
5114015,528
5114016,635
5114017,445
5114018,373
5114019,499
5114020,355
5114021,430
5114022,346
5114023,427
5114024,537
5114025,281
5114026,446
5114027,533
5114028,403
5114029,251
5114030,285
5114031,282
5114032,693
5114033,404
5114034,647
5114035,8
5114101,10
5114102,133
5114103,416
5114104,457
5114105,415
5114106,362
5114107,325
5114108,564
5114109,265
5114110,448
5114111,323
5114112,332
5114113,432
5114114,455
5114115,169
5114116,389
5114117,266
5114118,285
5114119,349
5114120,364
5114121,431
5114122,259
5114123,197
5114124,349
5114125,372
5114126,462
5114127,546
5114128,329
5114129,298
5114130,265
5114131,492
5114132,290
5114133,285
5114201,367
5114202,1637
5114203,824
5114204,804
5114205,427
5114206,532
5114207,305
5114208,744
5114209,1174
5114210,282
5114211,585
5114212,174
5114213,303
5114301,272
5114302,320
5114303,301
5114304,401
5114305,568
5114306,249
5114307,326
5114308,470
5114309,325
5114310,283
5114311,398
5114312,602
5114313,485
5114314,398
5114315,279
5114401,237
5114402,247
5114403,417
5114404,338
5114405,280
5114406,425
5114407,349
5114408,259
5114409,297
5114410,97
5114411,322
5114412,368
5114413,320
5114501,252
5114502,567
5114503,338
5114504,467
5114505,611
5114506,478
5114507,332
5114508,583
5114509,367
5114510,480
5114511,468
5114512,314
5114513,418
5114514,448
5114515,480
5114516,318
5114517,511
5114518,512
5114519,405
5114520,441
5114521,484
5114522,416
5114523,563
5114524,454
5114525,498
5114526,466
5114527,357
5114528,380
5114529,327
5114530,663
5114531,0
5114601,327
5114602,220
5114603,333
5114604,584
5114605,571
5114606,727
5114607,300
5114608,420
5114609,285
5114610,458
5114611,258
5114612,510
5114613,574
5114614,476
5114615,366
5114616,347
5114617,598
5114618,315
5114619,225
5114620,344
5114621,593
5114622,286
5114623,307
5114624,304
5114625,267
5114626,356
5114627,427
5114628,0
5114629,192
5114630,0
5114701,500
5114702,531
5114703,548
5114704,392
5114705,390
5114706,606
5114707,313
5114708,486
5114709,222
5114710,587
5114711,340
5114712,486
5114713,439
5114714,446
5114715,353
5114716,398
5114717,428
5114718,461
5114719,233
5114720,610
5114721,0
5114722,502
5114723,233
5114724,334
5114725,354
5114726,697
5114727,473
5114728,489
5114729,386
5114730,387
5114731,249
5114732,435
5114733,263
5114734,300
5114735,283
5114736,528
5114737,390
5114738,0
5114739,219
5114740,320
5114741,236
5114742,382
5114743,235
5114801,2234
5114802,1919
5114803,562
5114804,1026
5114805,1130
5114806,727
5114807,282
5114808,559
5114809,661
5114810,503
5114811,618
5114812,382
5114813,333
5114814,283
5114815,325
5114816,682
5114817,496
5114818,543
5114819,563
5114820,370
5114901,277
5114902,91
5114903,410
5114904,465
5114905,347
5114906,492
5114907,285
5114908,444
5114909,482
5114910,624
5114911,476
5114912,373
5114913,449
5114914,460
5114915,285
5115001,19
5115101,0
5115201,715
5115202,464
5115203,302
5115204,487
5115205,441
5115206,442
5115207,609
5115208,276
5115209,539
5115210,196
5115211,603
5115212,690
5115213,309
5115214,354
5115215,437
5115216,661
5115301,441
5115302,278
5115303,457
5115304,310
5115305,319
5115306,518
5115307,366
5115308,407
5115309,328
5115310,337
5115311,302
5115312,415
5115313,267
5115314,283
5115315,411
5115316,373
5115317,416
5115318,540
5115319,447
5115320,509
5115401,358
5115402,398
5115403,447
5115404,613
5115405,337
5115406,333
5115407,554
5115408,498
5115409,384
5115410,600
5115411,545
5115412,644
5115413,593
5115414,514
5115415,394
5115416,472
5115417,286
5115418,366
5115419,305
5115420,593
5115421,628
5115501,14
5115601,561
5115602,305
5115603,0
5115604,239
5115605,252
5115606,276
5115607,578
5115608,304
5115701,222
5115801,160
5115802,393
5115803,29
5115901,343
5115902,328
5115903,235
5115904,470
5115905,389
5115906,492
5115907,433
5115908,482
5115909,463
5115910,518
5115911,478
5115912,693
5115913,333
5115914,339
5115915,328
5115916,628
5115917,363
5115918,482
5115919,672
5115920,538
5115921,403
5115922,303
5115923,351
5115924,521
5115925,451
5116001,465
5116002,524
5116003,234
5116004,418
5116005,338
5116006,326
5116007,375
5116008,251
5116009,437
5116010,441
5116011,588
5116012,266
5116013,515
5116014,384
5116015,327
5116016,363
5116017,402
5116018,328
5116019,352
5116020,533
5116021,231
5116022,360
5116023,623
5116101,221
5116102,454
5116103,387
5116104,1098
5116105,379
5116106,341
5116107,235
5116108,561
5116109,675
5116110,416
5116111,1168
5116112,190
5116113,783
5116114,358
5116115,519
5116116,430
5116117,497
5116118,296
5116119,354
5116120,617
5116121,456
5116122,512
5116201,171
5116202,397
5116301,228
5116302,745
5116303,610
5116304,0
5116305,392
5116306,232
5116307,512
5116308,299
5116309,513
5116310,277
5116311,605
5116312,348
5116313,333
5116314,487
5116315,246
5116316,478
5116317,512
5116318,308
5116401,367
5116402,326
5116403,263
5116404,314
5116405,342
5116406,396
5116407,422
5116408,487
5116409,521
5116410,645
5116411,349
5116412,390
5116413,362
5116414,464
5116415,391
5116416,551
5116417,335
5116501,0
5116502,628
5116503,635
5116504,573
5116505,406
5116506,342
5116507,558
5116508,324
5116509,579
5116510,415
5116511,410
5116512,298
5116513,469
5116514,325
5116515,621
5116516,528
5116517,638
5116518,471
5116519,540
5116520,352
5116521,340
5116522,532
5116523,260
5116524,219
5116525,114
5116526,526
5116527,387
5116528,575
5116529,256
5116530,361
5116531,209
5116532,339
5116601,27
5116602,304
5116603,209
5116604,426
5116605,476
5116606,0
5116607,483
5116608,625
5116609,514
5116610,608
5116611,352
5116612,391
5116613,544
5116614,393
5116615,284
5116616,297
5116617,382
5116618,356
5116619,427
5116620,322
5116621,193
5116622,358
5116623,336
5116624,367
5116625,549
5116626,374
5116627,105
5116628,541
5116629,258
5116630,313
5116631,286
5116632,333
5116633,454
5116634,725
5116635,542
5116636,289
5116701,3
5116702,0
5116801,325
5116802,61
5116803,191
5116804,257
5116805,296
5116901,1232
5116902,508
5116903,0
5116904,338
5116905,231
5116906,0
5116907,506
5116908,558
5116909,571
5116910,522
5116911,1009
5116912,533
5116913,426
5116914,565
5116915,829
5117001,618
5117002,0
5117003,669
5117004,359
5117005,351
5117006,550
5117007,284
5117008,535
5117009,578
5117010,377
5117011,347
5117012,431
5117013,419
5117014,593
5117015,609
5117016,657
5117017,3
5117101,538
5117102,571
5117103,479
5117104,350
5117201,0
5117202,108
5117301,11
5117401,296
5117402,283
5117403,18
5117404,341
5117405,0
5117406,541
5117407,267
5117408,251
5117409,240
5117410,457
5117411,520
5117412,446
5117413,530
5117414,683
5117415,352
5117416,280
5117417,357
5117418,565
5117419,252
5117420,629
5117421,295
5117422,657
5117423,600
5117424,373
5117425,370
5117426,407
5117427,344
5117428,484
5117501,375
5117502,456
5117503,537
5117504,569
5117505,414
5117506,323
5117507,370
5117508,510
5117509,471
5117510,454
5117511,487
5117512,370
5117513,333
5117514,457
5117515,456
5117516,534
5117517,529
5117518,536
5117519,341
5117520,519
5117521,381
5117522,323
5117523,563
5117524,318
5117601,405
5117602,438
5117603,483
5117604,330
5117605,236
5117606,488
5117607,574
5117608,267
5117609,513
5117701,334
5117702,446
5117703,503
5117704,382
5117705,355
5117706,377
5117707,382
5117708,469
5117709,429
5117710,391
5117711,329
5117712,351
5117713,681
5117714,294
5117715,431
5117716,418
5117717,493
5117718,506
5117719,518
5117720,446
5117721,454
5117722,241
5117723,372
5117724,479
5117725,443
5117726,386
5117727,443
5117728,670
5117729,368
5117730,561
5117801,572
5117802,477
5117803,285
5117804,450
5117805,502
5117806,466
5117807,577
5117808,396
5117809,560
5117810,393
5117811,477
5117812,506
5117813,489
5117814,279
5117815,746
5117816,305
5117817,418
5117818,376
5117819,253
5117820,506
5117821,286
5117822,446
5117823,436
5117824,404
5117825,392
5117826,620
5117827,716
5117828,202
5117829,478
5117830,382
5117831,473
5117901,254
5117902,400
5117903,504
5117904,219
5117905,568
5117906,372
5117907,362
5117908,448
5117909,352
5117910,431
5117911,488
5117912,647
5117913,537
5117914,415
5117915,337
5117916,571
5117917,632
5118001,293
5118002,303
5118003,429
5118004,291
5118005,264
5118006,480
5118007,313
5118008,515
5118009,354
5118010,278
5118011,386
5118012,545
5118013,310
5118014,306
5118015,570
5118016,442
5118017,457
5118018,220
5118019,364
5118020,592
5118021,506
5118022,354
5118023,223
5118024,249
5118025,190
5118026,0
5118027,230
5118028,293
5118029,540
5118030,251
5118031,259
5118032,277
5118101,361
5118102,441
5118103,411
5118104,498
5118105,412
5118106,450
5118107,557
5118108,439
5118109,459
5118110,421
5118111,596
5118112,596
5118113,563
5118114,432
5118115,421
5118116,500
5118117,233
5118118,603
5118119,562
5118120,626
5118121,519
5118122,462
5118123,475
5118124,610
5118125,631
5118126,510
5118127,250
5118128,317
5118129,430
5118130,632
5118131,599
5118132,459
5118201,542
5118202,486
5118203,216
5118204,402
5118205,310
5118206,422
5118207,403
5118208,402
5118209,425
5118210,559
5118211,226
5118212,424
5118213,1010
5118214,447
5118215,273
5118216,332
5118217,420
5118218,394
5118219,314
5118220,378
5118221,544
5118222,357
5118223,542
5118224,667
5118225,318
5118226,293
5118227,611
5118228,397
5118301,437
5118302,629
5118303,383
5118304,443
5118305,373
5118306,610
5118307,340
5118308,651
5118309,389
5118310,507
5118401,302
5118402,270
5118403,513
5118404,413
5118405,258
5118406,301
5118407,0
5118408,317
5118409,541
5118410,515
5118411,394
5118412,228
5118413,331
5118414,378
5118415,276
5118416,267
5118417,300
5118418,594
5118501,0
5118502,1345
5118503,680
5118504,1161
5118505,1382
5118506,347
5118507,254
5118508,247
5118509,391
5118510,372
5118511,637
5118512,343
5118513,339
5118514,284
5118515,980
5118516,286
5118517,578
5118518,297
5118519,412
5118520,379
5118521,586
5118522,1183
5118523,1463
5118524,2233
5118525,405
5118601,360
5118602,566
5118603,402
5118604,551
5118605,588
5118606,393
5118607,285
5118608,259
5118609,570
5118610,453
5118611,351
5118612,338
5118613,328
5118614,257
5118615,323
5118616,512
5118617,431
5118618,299
5118619,344
5118620,504
5118621,495
5118701,283
5118702,279
5118703,432
5118704,553
5118705,480
5118706,255
5118707,596
5118708,323
5118709,512
5118710,426
5118711,459
5118712,731
5118713,513
5118714,422
5118715,457
5118716,338
5118717,479
5118718,556
5118719,528
5118720,414
5118721,867
5118722,0
5118723,77
5118724,22
5118725,342
5118726,406
5118727,301
5118728,322
5118729,357
5118730,367
5118731,318
5118732,487
5118733,668
5118734,517
5118801,0
5118802,273
5118803,323
5118804,487
5118805,469
5118806,274
5118807,544
5118808,690
5118809,286
5118810,617
5118811,637
5118812,323
5118813,414
5118814,570
5118815,479
5118816,522
5118817,0
5118818,563
5118819,511
5118820,263
5118821,635
5118822,447
5118823,112
5118824,369
5118825,721
5118826,477
5118827,407
5118828,444
5118829,698
5118830,411
5118831,483
5118832,375
5118833,41
5118834,363
5118835,616
5118901,13
5119001,446
5119002,486
5119003,460
5119004,418
5119005,290
5119006,325
5119007,540
5119008,573
5119009,425
5119010,402
5119011,521
5119012,420
5119013,433
5119014,348
5119015,481
5119016,211
5119017,482
5119018,340
5119019,377
5119020,309
5119021,395
5119022,330
5119023,443
5119024,286
5119025,462
5119026,1050
5119101,643
5119102,318
5119103,533
5119104,387
5119105,284
5119106,375
5119107,338
5119108,312
5119109,527
5119110,647
5119111,715
5119112,685
5119113,770
5119114,485
5119115,336
5119116,649
5119117,290
5119118,576
5119119,412
5119120,791
5119121,1221
5119122,361
5119123,308
5119124,592
5119125,461
5119126,498
5119127,721
5119128,427
5119129,638
5119130,303
5119201,315
5119202,407
5119203,409
5119204,489
5119205,292
5119206,443
5119207,442
5119208,308
5119209,336
5119210,376
5119211,352
5119212,690
5119213,530
5119214,324
5119215,257
5119216,278
5119217,662
5119218,657
5119219,571
5119220,559
5119221,297
5119222,390
5119223,471
5119224,430
5119225,316
5119226,376
5119227,335
5119228,399
5119229,272
5119301,355
5119302,411
5119303,284
5119304,294
5119305,521
5119306,225
5119307,445
5119308,370
5119309,527
5119310,562
5119311,363
5119312,325
5119313,252
5119314,509
5119315,341
5119316,361
5119317,397
5119318,304
5119319,218
5119320,308
5119321,365
5119322,506
5119323,414
5119324,445
5119325,622
5119326,524
5119327,447
5119328,404
5119401,367
5119402,206
5119403,3
5119404,0
5119405,340
5119406,322
5119407,492
5119408,568
5119409,465
5119410,353
5119411,340
5119412,344
5119413,390
5119414,333
5119415,390
5119416,370
5119417,509
5119418,301
5119419,230
5119420,421
5119421,433
5119422,249
5119423,232
5119424,361
5119425,456
5119426,284
5119427,197
5119428,347
5119429,198
5119430,388
5119431,487
5119432,328
5119433,275
5119434,176
5119435,254
5119501,0
5119502,178
5119503,206
5119504,4
5119505,608
5119506,555
5119507,234
5119508,338
5119509,258
5119510,161
5119511,445
5119512,491
5119513,4
5119514,437
5119515,248
5119601,194
5119602,488
5119603,383
5119604,326
5119605,349
5119606,336
5119607,438
5119608,395
5119609,391
5119610,343
5119611,315
5119612,384
5119613,222
5119614,354
5119615,211
5119616,220
5119701,0
5119702,117
5119703,229
5119704,231
5119705,421
5119706,333
5119707,180
5119708,484
5119709,256
5119710,332
5119711,310
5119712,126
5119713,219
5119714,181
5119715,508
5119801,691
5119802,450
5119803,654
5119804,416
5119805,384
5119806,0
5119807,387
5119808,291
5119809,414
5119810,501
5119811,457
5119812,522
5119813,466
5119814,449
5119815,373
5119816,441
5119817,379
5119818,447
5119901,259
5119902,105
5119903,131
5119904,525
5119905,316
5119906,428
5119907,247
5119908,434
5119909,128
5119910,381
5119911,323
5119912,503
5119913,349
5119914,579
5119915,502
5119916,456
5119917,748
5119918,577
5119919,453
5119920,503
5119921,446
5119922,451
5119923,586
5119924,443
5119925,619
5119926,775
5119927,542
5119928,604
5119929,404
5119930,410
5119931,316
5119932,415
5120001,243
5120002,199
5120003,257
5120004,349
5120005,41
5120006,342
5120007,598
5120008,402
5120009,0
5120010,288
5120011,0
5120012,355
5120013,0
5120014,0
5120015,257
5120016,317
5120017,0
5120018,356
5120019,356
5120020,495
5120021,409
5120022,420
5120023,557
5120024,399
5120025,212
5120026,460
5120027,476
5120028,391
5120029,444
5120030,527
5120031,0
5120101,0
5120201,384
5120202,0
5120203,245
5120204,323
5120205,29
5120206,485
5120207,46
5120208,81
5120209,367
5120210,447
5120211,331
5120212,495
5120213,431
5120214,309
5120215,339
5120216,270
5120217,380
5120218,442
5120301,0
5120302,205
5120303,180
5120304,150
5120305,303
5120306,473
5120307,447
5120308,513
5120309,583
5120310,93
5120311,778
5120312,178
5120313,435
5120314,415
5120315,148
5120316,189
5120317,128
5120318,263
5120319,74
5120401,0
5120501,209
5120502,4
5120503,331
5120504,420
5120505,459
5120506,112
5120507,303
5120508,183
5120509,638
5120510,408
5120511,389
5120512,477
5120513,254
5120514,203
5120515,427
5120516,294
5120517,246
5120518,129
5120519,339
5120520,346
5120521,587
5120522,112
5120523,515
5120524,319
5120525,738
5120526,298
5120527,267
5120528,319
5120529,357
5120530,309
5120531,286
5120532,429
5120533,358
5120534,717
5120535,682
5120536,305
5120601,107
5120602,128
5120603,71
5120604,150
5120605,153
5120606,70
5120607,45
5120608,55
5120609,321
5120610,581
5120611,187
5120612,379
5120613,135
5120614,101
5120615,84
5120616,187
5120617,283
5120618,58
5120619,418
5120620,225
5120621,449
5120622,579
5120623,588
5120624,586
5120625,1603
5120626,99
5120627,111
5120628,309
5120629,376
5120701,298
5120702,122
5120703,465
5120704,355
5120705,506
5120706,312
5120707,258
5120708,147
5120709,507
5120710,188
5120711,408
5120801,204
5120802,215
5120803,265
5120804,420
5120805,744
5120806,23
5120807,153
5120808,278
5120809,469
5120810,504
5120811,935
5120812,139
5120813,101
5120814,604
5120815,793
5120816,657
5120817,751
5120818,546
5120901,345
5120902,596
5120903,333
5120904,244
5120905,287
5120906,277
5120907,171
5121001,492
5121002,304
5121003,268
5121004,472
5121005,281
5121006,385
5121007,483
5121008,379
5121009,329
5121010,291
5121011,466
5121012,286
5121013,564
5121014,489
5121015,456
5121016,225
5121017,539
5121018,506
5121019,500
5121020,365
5121021,396
5121022,480
5121023,3
5121024,9
5121025,378
5121026,356
5121027,481
5121028,319
5121029,321
5121030,462
5121031,145
5121032,434
5121033,489
5121101,675
5121102,546
5121103,213
5121104,529
5121105,650
5121106,331
5121107,300
5121108,421
5121109,541
5121110,264
5121111,390
5121112,267
5121113,485
5121114,438
5121115,414
5121116,351
5121117,425
5121118,506
5121201,418
5121202,259
5121203,476
5121204,429
5121205,198
5121206,419
5121207,377
5121208,625
5121209,362
5121210,290
5121211,426
5121212,347
5121213,341
5121214,372
5121215,205
5121216,369
5121217,354
5121218,238
5121301,447
5121302,516
5121303,514
5121304,342
5121305,431
5121306,453
5121307,398
5121308,625
5121309,490
5121310,426
5121311,526
5121312,443
5121313,559
5121314,291
5121315,496
5121316,719
5121317,230
5121318,406
5121319,496
5121320,341
5121401,156
5121402,531
5121403,0
5121404,541
5121405,457
5121406,423
5121407,376
5121408,424
5121409,321
5121410,339
5121501,115
5121502,75
5121503,499
5121504,234
5121505,75
5121506,290
5121507,402
5121508,226
5121509,530
5121510,789
5121511,566
5121512,43
5121513,105
5121514,113
5121601,393
5121602,409
5121603,245
5121604,238
5121605,186
5121606,286
5121607,272
5121608,139
5121609,116
5121610,720
5121611,207
5121612,229
5121613,163
5121614,294
5121615,356
5121616,256
5121701,130
5121702,33
5121703,212
5121704,185
5121705,370
5121706,184
5121707,309
5121708,275
5121709,326
5121710,234
5121711,309
5121712,370
5121713,288
5121714,337
5121715,209
5121716,479
5121717,439
5121718,363
5121719,0
5121720,360
5121721,173
5121722,182
5121801,393
5121802,392
5121803,567
5121804,337
5121805,394
5121806,651
5121807,2331
5121808,592
5121809,485
5121810,449
5121811,375
5121812,1710
5121813,653
5121814,666
5121901,179
5121902,156
5121903,7
5121904,128
5121905,356
5121906,21
5121907,207
5121908,107
5121909,214
5121910,82
5121911,884
5121912,176
5121913,1848
5121914,70
5121915,1331
5121916,806
5121917,1163
5122001,399
5122002,481
5122003,261
5122004,189
5122005,229
5122006,344
5122007,6
5122008,13
5122009,469
5122010,1221
5122011,301
5122012,331
5122013,504
5122014,330
5122015,4
5122016,861
5122017,990
5122018,383
5122019,218
5122020,408
5122021,308
5122022,310
5122023,246
5122024,436
5122025,263
5122026,464
5122027,175
5122028,456
5122029,342
5122030,271
5122031,266
5122032,184
5122033,534
5122034,327
5122035,264
5122036,610
5122037,319
5122038,435
5122039,607
5122040,286
5122041,359
5122042,505
5122043,599
5122101,3
5122102,236
5122103,545
5122104,532
5122105,437
5122106,396
5122107,0
5122108,0
5122109,359
5122110,501
5122111,390
5122112,445
5122113,381
5122114,404
5122115,434
5122116,412
5122117,0
5122201,0
5122202,571
5122203,399
5122204,464
5122205,87
5122206,169
5122207,623
5122208,459
5122209,310
5122210,294
5122211,595
5122212,202
5122213,226
5122214,0
5122215,0
5122301,208
5122302,0
5122303,232
5122304,367
5122305,309
5122306,280
5122307,299
5122308,265
5122309,490
5122310,427
5122311,317
5122312,299
5122313,1716
5122314,337
5122315,189
5122316,3
5122317,79
5122318,602
5122401,18
5122402,337
5122403,223
5122404,119
5122405,343
5122406,257
5122407,490
5122408,347
5122409,307
5122410,0
5122411,606
5122412,582
5122413,460
5122414,668
5122415,402
5122416,537
5122417,439
5122418,418
5122419,443
5122420,302
5122421,373
5122422,520
5122423,534
5122424,297
5122425,361
5122501,503
5122502,252
5122503,402
5122504,364
5122505,655
5122506,346
5122507,293
5122508,312
5122509,551
5122510,375
5122511,409
5122512,478
5122513,300
5122514,427
5122515,584
5122516,342
5122517,363
5122518,392
5122519,556
5122520,199
5122521,629
5122522,404
5122523,524
5122524,641
5122525,245
5122526,391
5122527,309
5122528,206
5122529,176
5122530,448
5122531,12
5122532,277
5122533,506
5122534,331
5122535,345
5122536,121
5122601,324
5122602,468
5122603,294
5122604,253
5122605,335
5122606,274
5122607,354
5122608,274
5122609,257
5122610,155
5122701,242
5122702,553
5122703,358
5122704,250
5122705,481
5122706,429
5122707,34
5122708,494
5122709,316
5122710,325
5122711,366
5122712,397
5122801,267
5122802,307
5122803,0
5122804,0
5122805,0
5122806,253
5122807,197
5122808,185
5122809,338
5122810,284
5122811,265
5122812,360
5122813,169
5122814,417
5122815,288
5122816,261
5122817,293
5122818,242
5122819,272
5122820,441
5122821,358
5122901,187
5122902,239
5122903,277
5122904,268
5122905,217
5122906,365
5122907,210
5122908,240
5122909,360
5122910,239
5122911,248
5123001,468
5123002,242
5123003,327
5123004,307
5123005,345
5123006,243
5123007,283
5123008,344
5123009,434
5123010,417
5123011,242
5123012,275
5123013,403
5123014,270
5123101,268
5123102,457
5123103,354
5123104,348
5123105,286
5123106,234
5123107,277
5123108,564
5123109,573
5123110,177
5123111,256
5123112,157
5123113,247
5123201,272
5123202,276
5123203,404
5123204,306
5123205,286
5123206,343
5123207,225
5123208,353
5123209,231
5123210,358
5123211,222
5123301,404
5123302,450
5123303,278
5123304,284
5123305,580
5123306,409
5123307,239
5123308,598
5123309,540
5123310,403
5123311,419
5123312,500
5123313,272
5123314,1286
5123315,448
5123316,278
5123317,464
5123318,374
5123319,434
5123320,465
5123321,311
5123401,255
5123402,261
5123403,250
5123404,352
5123405,135
5123406,221
5123407,408
5123408,244
5123409,258
5123410,234
